"gene"	"qval"
"ENSG00000169118"	"ENSG00000169118"	0.898885981409688
"ENSG00000204410"	"ENSG00000204410"	0.900029801397956
"ENSG00000166200"	"ENSG00000166200"	0.900044096640805
"ENSG00000108509"	"ENSG00000108509"	0.900130896326484
"ENSG00000115756"	"ENSG00000115756"	0.900374030101612
"ENSG00000123739"	"ENSG00000123739"	0.900506082281679
"ENSG00000145050"	"ENSG00000145050"	0.90074720947347
"ENSG00000132432"	"ENSG00000132432"	0.901327581826691
"ENSG00000158805"	"ENSG00000158805"	0.90133062201258
"ENSG00000163961"	"ENSG00000163961"	0.90138279439227
"ENSG00000002919"	"ENSG00000002919"	0.901430112186784
"ENSG00000128272"	"ENSG00000128272"	0.901518017294447
"ENSG00000233325"	"ENSG00000233325"	0.902700005607586
"ENSG00000099810"	"ENSG00000099810"	0.903099310205889
"ENSG00000187607"	"ENSG00000187607"	0.903563649774546
"ENSG00000169925"	"ENSG00000169925"	0.90369291148965
"ENSG00000099256"	"ENSG00000099256"	0.903732209808952
"ENSG00000129911"	"ENSG00000129911"	0.903766012330906
"ENSG00000128563"	"ENSG00000128563"	0.903982400271575
"ENSG00000065054"	"ENSG00000065054"	0.904140432895176
"ENSG00000113532"	"ENSG00000113532"	0.90417564215626
"ENSG00000166002"	"ENSG00000166002"	0.904263539157481
"ENSG00000196152"	"ENSG00000196152"	0.904341352918765
"ENSG00000204619"	"ENSG00000204619"	0.904441800496622
"ENSG00000186529"	"ENSG00000186529"	0.904476675826704
"ENSG00000162433"	"ENSG00000162433"	0.904657078174163
"ENSG00000189233"	"ENSG00000189233"	0.904813052644807
"ENSG00000221866"	"ENSG00000221866"	0.905042359324334
"ENSG00000064199"	"ENSG00000064199"	0.905073822252406
"ENSG00000165801"	"ENSG00000165801"	0.905122735669628
"ENSG00000174442"	"ENSG00000174442"	0.905333694940111
"ENSG00000068354"	"ENSG00000068354"	0.905420738689026
"ENSG00000146426"	"ENSG00000146426"	0.905658228766175
"ENSG00000053524"	"ENSG00000053524"	0.905671972190347
"ENSG00000113048"	"ENSG00000113048"	0.90572223590308
"ENSG00000131016"	"ENSG00000131016"	0.905724895437547
"ENSG00000128626"	"ENSG00000128626"	0.905743811932995
"ENSG00000186063"	"ENSG00000186063"	0.905808257116491
"ENSG00000173511"	"ENSG00000173511"	0.905840952083652
"ENSG00000162804"	"ENSG00000162804"	0.905841616391452
"ENSG00000215915"	"ENSG00000215915"	0.905892533764838
"ENSG00000285258"	"ENSG00000285258"	0.905955768914265
"ENSG00000206149"	"ENSG00000206149"	0.906057517550261
"ENSG00000170275"	"ENSG00000170275"	0.906071790867306
"ENSG00000137992"	"ENSG00000137992"	0.906148726590873
"ENSG00000230092"	"ENSG00000230092"	0.90621671373969
"ENSG00000107882"	"ENSG00000107882"	0.906279020933941
"ENSG00000149084"	"ENSG00000149084"	0.906557240335876
"ENSG00000155906"	"ENSG00000155906"	0.906674714884126
"ENSG00000107833"	"ENSG00000107833"	0.906740109602493
"ENSG00000105370"	"ENSG00000105370"	0.906751918086248
"ENSG00000196757"	"ENSG00000196757"	0.906766148057718
"ENSG00000226259"	"ENSG00000226259"	0.906915033354555
"ENSG00000167733"	"ENSG00000167733"	0.906946343148567
"ENSG00000115602"	"ENSG00000115602"	0.906957196138291
"ENSG00000112290"	"ENSG00000112290"	0.907064981197453
"ENSG00000182195"	"ENSG00000182195"	0.90758706515308
"ENSG00000182108"	"ENSG00000182108"	0.908559777258678
"ENSG00000159363"	"ENSG00000159363"	0.908881306340505
"ENSG00000164181"	"ENSG00000164181"	0.908960292324368
"ENSG00000163536"	"ENSG00000163536"	0.90899114960335
"ENSG00000109667"	"ENSG00000109667"	0.909260237735169
"ENSG00000122877"	"ENSG00000122877"	0.90931542631269
"ENSG00000186409"	"ENSG00000186409"	0.90938429766001
"ENSG00000146707"	"ENSG00000146707"	0.909431007935182
"ENSG00000132185"	"ENSG00000132185"	0.909590369315538
"ENSG00000111206"	"ENSG00000111206"	0.910099237310165
"ENSG00000078295"	"ENSG00000078295"	0.910162046952365
"ENSG00000185507"	"ENSG00000185507"	0.910179918066199
"ENSG00000149328"	"ENSG00000149328"	0.910362128581896
"ENSG00000123473"	"ENSG00000123473"	0.910460648397198
"ENSG00000108797"	"ENSG00000108797"	0.910538085982999
"ENSG00000052802"	"ENSG00000052802"	0.911509402917149
"ENSG00000170852"	"ENSG00000170852"	0.911739682446446
"ENSG00000198342"	"ENSG00000198342"	0.911788853197926
"ENSG00000013375"	"ENSG00000013375"	0.911823699030367
"ENSG00000186166"	"ENSG00000186166"	0.911863397035043
"ENSG00000166415"	"ENSG00000166415"	0.912017169112958
"ENSG00000152348"	"ENSG00000152348"	0.912492573648491
"ENSG00000276085"	"ENSG00000276085"	0.912659123457684
"ENSG00000159079"	"ENSG00000159079"	0.912819421304383
"ENSG00000104883"	"ENSG00000104883"	0.912820965871083
"ENSG00000198734"	"ENSG00000198734"	0.912877817206575
"ENSG00000164169"	"ENSG00000164169"	0.912931426355843
"ENSG00000147679"	"ENSG00000147679"	0.912973227622621
"ENSG00000181036"	"ENSG00000181036"	0.913010015056076
"ENSG00000111269"	"ENSG00000111269"	0.913075388746597
"ENSG00000172007"	"ENSG00000172007"	0.913088797323758
"ENSG00000261408"	"ENSG00000261408"	0.913096829967539
"ENSG00000188868"	"ENSG00000188868"	0.913163669001602
"ENSG00000213066"	"ENSG00000213066"	0.913389112728154
"ENSG00000123989"	"ENSG00000123989"	0.913436710541637
"ENSG00000120656"	"ENSG00000120656"	0.913445022702722
"ENSG00000175792"	"ENSG00000175792"	0.913630674727426
"ENSG00000240024"	"ENSG00000240024"	0.913638736501818
"ENSG00000162390"	"ENSG00000162390"	0.914288954057538
"ENSG00000139687"	"ENSG00000139687"	0.914378193257521
"ENSG00000144579"	"ENSG00000144579"	0.914382497685615
"ENSG00000188933"	"ENSG00000188933"	0.91456837727727
"ENSG00000184232"	"ENSG00000184232"	0.914653953559134
"ENSG00000142185"	"ENSG00000142185"	0.914665459687094
"ENSG00000240021"	"ENSG00000240021"	0.914708857972163
"ENSG00000198951"	"ENSG00000198951"	0.914762912091363
"ENSG00000143450"	"ENSG00000143450"	0.914778801929336
"ENSG00000129990"	"ENSG00000129990"	0.915148869120205
"ENSG00000101236"	"ENSG00000101236"	0.915174270618424
"ENSG00000111837"	"ENSG00000111837"	0.915408605994478
"ENSG00000250462"	"ENSG00000250462"	0.915764475617817
"ENSG00000183060"	"ENSG00000183060"	0.915903972689309
"ENSG00000157578"	"ENSG00000157578"	0.915951300719469
"ENSG00000157110"	"ENSG00000157110"	0.916000090498189
"ENSG00000037637"	"ENSG00000037637"	0.916010552226962
"ENSG00000132768"	"ENSG00000132768"	0.916470000861562
"ENSG00000132507"	"ENSG00000132507"	0.916481657759524
"ENSG00000175463"	"ENSG00000175463"	0.916492175974148
"ENSG00000099949"	"ENSG00000099949"	0.916512529228438
"ENSG00000144354"	"ENSG00000144354"	0.916522122784688
"ENSG00000074370"	"ENSG00000074370"	0.916605760547017
"ENSG00000147465"	"ENSG00000147465"	0.91664523068499
"ENSG00000184677"	"ENSG00000184677"	0.916664354098568
"ENSG00000204577"	"ENSG00000204577"	0.916712325328309
"ENSG00000136634"	"ENSG00000136634"	0.916817459878944
"ENSG00000086062"	"ENSG00000086062"	0.916891519638143
"ENSG00000119242"	"ENSG00000119242"	0.916971401986169
"ENSG00000141698"	"ENSG00000141698"	0.917020334988609
"ENSG00000160886"	"ENSG00000160886"	0.91703844699304
"ENSG00000022976"	"ENSG00000022976"	0.917064361879809
"ENSG00000240505"	"ENSG00000240505"	0.91706583181798
"ENSG00000165060"	"ENSG00000165060"	0.91707991786165
"ENSG00000185803"	"ENSG00000185803"	0.917127524594255
"ENSG00000121716"	"ENSG00000121716"	0.91716991520188
"ENSG00000266074"	"ENSG00000266074"	0.917189988211209
"ENSG00000188010"	"ENSG00000188010"	0.917298540484199
"ENSG00000047648"	"ENSG00000047648"	0.917331689981865
"ENSG00000049618"	"ENSG00000049618"	0.917335512726617
"ENSG00000284906"	"ENSG00000284906"	0.917409239110777
"ENSG00000163481"	"ENSG00000163481"	0.917425023121405
"ENSG00000091490"	"ENSG00000091490"	0.917467603108587
"ENSG00000282051"	"ENSG00000282051"	0.917533001576116
"ENSG00000143502"	"ENSG00000143502"	0.917735156711932
"ENSG00000131873"	"ENSG00000131873"	0.91807167364022
"ENSG00000081026"	"ENSG00000081026"	0.918097811266691
"ENSG00000135437"	"ENSG00000135437"	0.918195370314896
"ENSG00000076356"	"ENSG00000076356"	0.918262604363283
"ENSG00000125046"	"ENSG00000125046"	0.918263980419353
"ENSG00000110651"	"ENSG00000110651"	0.918651693775194
"ENSG00000196233"	"ENSG00000196233"	0.91874447526779
"ENSG00000161638"	"ENSG00000161638"	0.918828160091939
"ENSG00000173950"	"ENSG00000173950"	0.91922918748394
"ENSG00000082126"	"ENSG00000082126"	0.919291333243812
"ENSG00000166578"	"ENSG00000166578"	0.919545077535734
"ENSG00000156735"	"ENSG00000156735"	0.920061699775039
"ENSG00000165282"	"ENSG00000165282"	0.920794457678184
"ENSG00000154451"	"ENSG00000154451"	0.920992660862008
"ENSG00000234420"	"ENSG00000234420"	0.921249463767334
"ENSG00000155893"	"ENSG00000155893"	0.921577873300685
"ENSG00000198908"	"ENSG00000198908"	0.921582072559205
"ENSG00000144455"	"ENSG00000144455"	0.921677382780737
"ENSG00000225720"	"ENSG00000225720"	0.921856506886446
"ENSG00000113597"	"ENSG00000113597"	0.92228024287046
"ENSG00000234719"	"ENSG00000234719"	0.922868167714558
"ENSG00000101096"	"ENSG00000101096"	0.922899347793858
"ENSG00000007516"	"ENSG00000007516"	0.923155496469526
"ENSG00000182973"	"ENSG00000182973"	0.923436563049366
"ENSG00000101945"	"ENSG00000101945"	0.923449702908427
"ENSG00000102245"	"ENSG00000102245"	0.923482257460803
"ENSG00000075223"	"ENSG00000075223"	0.923788952017931
"ENSG00000111261"	"ENSG00000111261"	0.924019904328915
"ENSG00000178409"	"ENSG00000178409"	0.924027846370354
"ENSG00000204392"	"ENSG00000204392"	0.924057555972618
"ENSG00000021355"	"ENSG00000021355"	0.924329900785871
"ENSG00000256771"	"ENSG00000256771"	0.924405969833778
"ENSG00000132640"	"ENSG00000132640"	0.924414464549284
"ENSG00000183808"	"ENSG00000183808"	0.924518651604614
"ENSG00000196586"	"ENSG00000196586"	0.925386731675882
"ENSG00000086598"	"ENSG00000086598"	0.925463098028353
"ENSG00000171611"	"ENSG00000171611"	0.925480810473753
"ENSG00000119326"	"ENSG00000119326"	0.925817630769344
"ENSG00000074219"	"ENSG00000074219"	0.925890297436372
"ENSG00000112245"	"ENSG00000112245"	0.925904719748538
"ENSG00000079156"	"ENSG00000079156"	0.925926249293458
"ENSG00000181847"	"ENSG00000181847"	0.926248579898051
"ENSG00000144231"	"ENSG00000144231"	0.92631727411199
"ENSG00000079150"	"ENSG00000079150"	0.92638561538826
"ENSG00000108424"	"ENSG00000108424"	0.926391537796689
"ENSG00000022556"	"ENSG00000022556"	0.92640411628654
"ENSG00000171174"	"ENSG00000171174"	0.926418107121248
"ENSG00000117090"	"ENSG00000117090"	0.926437287956624
"ENSG00000105699"	"ENSG00000105699"	0.926450362310339
"ENSG00000235944"	"ENSG00000235944"	0.926889784654038
"ENSG00000198574"	"ENSG00000198574"	0.926905691380849
"ENSG00000100997"	"ENSG00000100997"	0.926956907776088
"ENSG00000143595"	"ENSG00000143595"	0.926970652621636
"ENSG00000135678"	"ENSG00000135678"	0.926981042568549
"ENSG00000136014"	"ENSG00000136014"	0.926989410947905
"ENSG00000138434"	"ENSG00000138434"	0.927072934284625
"ENSG00000187627"	"ENSG00000187627"	0.927084407117142
"ENSG00000184221"	"ENSG00000184221"	0.927699904388386
"ENSG00000168899"	"ENSG00000168899"	0.927711413919888
"ENSG00000254415"	"ENSG00000254415"	0.927979871685133
"ENSG00000111737"	"ENSG00000111737"	0.928030192794805
"ENSG00000164574"	"ENSG00000164574"	0.928062281832718
"ENSG00000067533"	"ENSG00000067533"	0.928116833437234
"ENSG00000130559"	"ENSG00000130559"	0.928126969246897
"ENSG00000056972"	"ENSG00000056972"	0.928179275580856
"ENSG00000108262"	"ENSG00000108262"	0.928305431190322
"ENSG00000136816"	"ENSG00000136816"	0.928639946506355
"ENSG00000165322"	"ENSG00000165322"	0.928951243005893
"ENSG00000064703"	"ENSG00000064703"	0.929413139447741
"ENSG00000106397"	"ENSG00000106397"	0.929423595148865
"ENSG00000171729"	"ENSG00000171729"	0.929441192362517
"ENSG00000175782"	"ENSG00000175782"	0.929518116011421
"ENSG00000204152"	"ENSG00000204152"	0.92967792327741
"ENSG00000101439"	"ENSG00000101439"	0.92997152900098
"ENSG00000160051"	"ENSG00000160051"	0.930068994953117
"ENSG00000087074"	"ENSG00000087074"	0.930072979578116
"ENSG00000163584"	"ENSG00000163584"	0.930497954419161
"ENSG00000140265"	"ENSG00000140265"	0.930586858826405
"ENSG00000124313"	"ENSG00000124313"	0.930867423367962
"ENSG00000005469"	"ENSG00000005469"	0.931351149015897
"ENSG00000270011"	"ENSG00000270011"	0.931413818197983
"ENSG00000125731"	"ENSG00000125731"	0.931421347988602
"ENSG00000231887"	"ENSG00000231887"	0.931427091035828
"ENSG00000147123"	"ENSG00000147123"	0.931620128838034
"ENSG00000243789"	"ENSG00000243789"	0.931624290412283
"ENSG00000119979"	"ENSG00000119979"	0.931734891552702
"ENSG00000138376"	"ENSG00000138376"	0.931876383502416
"ENSG00000106153"	"ENSG00000106153"	0.931886396942815
"ENSG00000073756"	"ENSG00000073756"	0.931900312965697
"ENSG00000187796"	"ENSG00000187796"	0.931909265291545
"ENSG00000187037"	"ENSG00000187037"	0.931922364173924
"ENSG00000100058"	"ENSG00000100058"	0.931974217152313
"ENSG00000223509"	"ENSG00000223509"	0.931982275779554
"ENSG00000185339"	"ENSG00000185339"	0.931985805403525
"ENSG00000164509"	"ENSG00000164509"	0.931995122287263
"ENSG00000204267"	"ENSG00000204267"	0.932002925478677
"ENSG00000116171"	"ENSG00000116171"	0.932025437729207
"ENSG00000104361"	"ENSG00000104361"	0.932239507817155
"ENSG00000171208"	"ENSG00000171208"	0.932347572378183
"ENSG00000136929"	"ENSG00000136929"	0.932413232411237
"ENSG00000184719"	"ENSG00000184719"	0.932433506383343
"ENSG00000169814"	"ENSG00000169814"	0.932468925334788
"ENSG00000182903"	"ENSG00000182903"	0.932482217436619
"ENSG00000166794"	"ENSG00000166794"	0.932895421514998
"ENSG00000102471"	"ENSG00000102471"	0.932966358828377
"ENSG00000170456"	"ENSG00000170456"	0.933228273897674
"ENSG00000197579"	"ENSG00000197579"	0.933262055134008
"ENSG00000251503"	"ENSG00000251503"	0.933265784352404
"ENSG00000153179"	"ENSG00000153179"	0.933426754569042
"ENSG00000124491"	"ENSG00000124491"	0.933543727680575
"ENSG00000167930"	"ENSG00000167930"	0.93364419589954
"ENSG00000172354"	"ENSG00000172354"	0.933697756647804
"ENSG00000101190"	"ENSG00000101190"	0.933806741545015
"ENSG00000172232"	"ENSG00000172232"	0.933835590814978
"ENSG00000170469"	"ENSG00000170469"	0.933884605197361
"ENSG00000023287"	"ENSG00000023287"	0.933920649757167
"ENSG00000123130"	"ENSG00000123130"	0.934023342869466
"ENSG00000128040"	"ENSG00000128040"	0.934084340168635
"ENSG00000107485"	"ENSG00000107485"	0.934294516798224
"ENSG00000197168"	"ENSG00000197168"	0.934615884267593
"ENSG00000063180"	"ENSG00000063180"	0.934899959712537
"ENSG00000171962"	"ENSG00000171962"	0.935093672594011
"ENSG00000136261"	"ENSG00000136261"	0.935134484368846
"ENSG00000151553"	"ENSG00000151553"	0.935157226874814
"ENSG00000165138"	"ENSG00000165138"	0.936354493067697
"ENSG00000167565"	"ENSG00000167565"	0.93646481343035
"ENSG00000164338"	"ENSG00000164338"	0.936872865836851
"ENSG00000105426"	"ENSG00000105426"	0.936935046986284
"ENSG00000051596"	"ENSG00000051596"	0.936971742330062
"ENSG00000198003"	"ENSG00000198003"	0.937192918224197
"ENSG00000167182"	"ENSG00000167182"	0.937220333946129
"ENSG00000171466"	"ENSG00000171466"	0.93733260481584
"ENSG00000067221"	"ENSG00000067221"	0.937412327960056
"ENSG00000087448"	"ENSG00000087448"	0.937902946523214
"ENSG00000185019"	"ENSG00000185019"	0.938004661538519
"ENSG00000138231"	"ENSG00000138231"	0.938030361312498
"ENSG00000074071"	"ENSG00000074071"	0.938037904756386
"ENSG00000111450"	"ENSG00000111450"	0.938057502522764
"ENSG00000204852"	"ENSG00000204852"	0.938063762530086
"ENSG00000164151"	"ENSG00000164151"	0.938076908582706
"ENSG00000100105"	"ENSG00000100105"	0.938116515494896
"ENSG00000250571"	"ENSG00000250571"	0.938150607601121
"ENSG00000005238"	"ENSG00000005238"	0.938160762607954
"ENSG00000165959"	"ENSG00000165959"	0.93841665390959
"ENSG00000132773"	"ENSG00000132773"	0.938599751016198
"ENSG00000204815"	"ENSG00000204815"	0.938633468501746
"ENSG00000116005"	"ENSG00000116005"	0.938701770845873
"ENSG00000112759"	"ENSG00000112759"	0.938956829278999
"ENSG00000114744"	"ENSG00000114744"	0.939071287890311
"ENSG00000163104"	"ENSG00000163104"	0.939243069490804
"ENSG00000161091"	"ENSG00000161091"	0.939497682049319
"ENSG00000006534"	"ENSG00000006534"	0.939560786223503
"ENSG00000135407"	"ENSG00000135407"	0.940335890188096
"ENSG00000153347"	"ENSG00000153347"	0.940385831502857
"ENSG00000103260"	"ENSG00000103260"	0.940896424389652
"ENSG00000122687"	"ENSG00000122687"	0.940954122316986
"ENSG00000071794"	"ENSG00000071794"	0.940993777883067
"ENSG00000109906"	"ENSG00000109906"	0.941100752781835
"ENSG00000148943"	"ENSG00000148943"	0.941146663964239
"ENSG00000158545"	"ENSG00000158545"	0.941460873794868
"ENSG00000109618"	"ENSG00000109618"	0.941668989858327
"ENSG00000171861"	"ENSG00000171861"	0.941687209219341
"ENSG00000103507"	"ENSG00000103507"	0.941995035161638
"ENSG00000243064"	"ENSG00000243064"	0.942011482584991
"ENSG00000267673"	"ENSG00000267673"	0.942055086758709
"ENSG00000165646"	"ENSG00000165646"	0.942069308912388
"ENSG00000120594"	"ENSG00000120594"	0.942176666899423
"ENSG00000134899"	"ENSG00000134899"	0.942303611284731
"ENSG00000120158"	"ENSG00000120158"	0.942536137274931
"ENSG00000276070"	"ENSG00000276070"	0.94267053079859
"ENSG00000107201"	"ENSG00000107201"	0.942702310973732
"ENSG00000164989"	"ENSG00000164989"	0.942792716420053
"ENSG00000103569"	"ENSG00000103569"	0.942846947356813
"ENSG00000104918"	"ENSG00000104918"	0.942863108951893
"ENSG00000204642"	"ENSG00000204642"	0.943120534913976
"ENSG00000131401"	"ENSG00000131401"	0.943309881576207
"ENSG00000111665"	"ENSG00000111665"	0.94336556414264
"ENSG00000151490"	"ENSG00000151490"	0.943372651760316
"ENSG00000196967"	"ENSG00000196967"	0.943452991039231
"ENSG00000004939"	"ENSG00000004939"	0.944034433178651
"ENSG00000100216"	"ENSG00000100216"	0.944272494172476
"ENSG00000236829"	"ENSG00000236829"	0.944277048125831
"ENSG00000215012"	"ENSG00000215012"	0.94428987752213
"ENSG00000119777"	"ENSG00000119777"	0.944299957042052
"ENSG00000113812"	"ENSG00000113812"	0.944336406966259
"ENSG00000182141"	"ENSG00000182141"	0.944366414737466
"ENSG00000239697"	"ENSG00000239697"	0.944780592636153
"ENSG00000128335"	"ENSG00000128335"	0.946393579238923
"ENSG00000188243"	"ENSG00000188243"	0.94649156271903
"ENSG00000263155"	"ENSG00000263155"	0.946496638724165
"ENSG00000135837"	"ENSG00000135837"	0.946497271646586
"ENSG00000182463"	"ENSG00000182463"	0.946873604588263
"ENSG00000102225"	"ENSG00000102225"	0.946911996660118
"ENSG00000163382"	"ENSG00000163382"	0.946919050360544
"ENSG00000238227"	"ENSG00000238227"	0.946944679560162
"ENSG00000143157"	"ENSG00000143157"	0.947347369093598
"ENSG00000182796"	"ENSG00000182796"	0.947378168665576
"ENSG00000129518"	"ENSG00000129518"	0.947482982632509
"ENSG00000223804"	"ENSG00000223804"	0.9475089620203
"ENSG00000101307"	"ENSG00000101307"	0.947644793767067
"ENSG00000167740"	"ENSG00000167740"	0.947675846056771
"ENSG00000135916"	"ENSG00000135916"	0.947694811446494
"ENSG00000161654"	"ENSG00000161654"	0.947715676488611
"ENSG00000091127"	"ENSG00000091127"	0.947872724655815
"ENSG00000051009"	"ENSG00000051009"	0.948013777414301
"ENSG00000122484"	"ENSG00000122484"	0.948176190506554
"ENSG00000146722"	"ENSG00000146722"	0.948264264029734
"ENSG00000182712"	"ENSG00000182712"	0.94836895515328
"ENSG00000152492"	"ENSG00000152492"	0.948396206745096
"ENSG00000082068"	"ENSG00000082068"	0.948444334307218
"ENSG00000103226"	"ENSG00000103226"	0.94848897368793
"ENSG00000147124"	"ENSG00000147124"	0.948514456390673
"ENSG00000213185"	"ENSG00000213185"	0.94886463585806
"ENSG00000155868"	"ENSG00000155868"	0.948916105917838
"ENSG00000181396"	"ENSG00000181396"	0.948990897318255
"ENSG00000177125"	"ENSG00000177125"	0.94946272210268
"ENSG00000251287"	"ENSG00000251287"	0.949464216312981
"ENSG00000146070"	"ENSG00000146070"	0.950232849628898
"ENSG00000166340"	"ENSG00000166340"	0.950545613404308
"ENSG00000103051"	"ENSG00000103051"	0.950734890032209
"ENSG00000006432"	"ENSG00000006432"	0.95140659706151
"ENSG00000171840"	"ENSG00000171840"	0.951530059286963
"ENSG00000154845"	"ENSG00000154845"	0.951809005142579
"ENSG00000129559"	"ENSG00000129559"	0.951818010478528
"ENSG00000166529"	"ENSG00000166529"	0.951847178298284
"ENSG00000136826"	"ENSG00000136826"	0.952125388963275
"ENSG00000173915"	"ENSG00000173915"	0.952183545589982
"ENSG00000134013"	"ENSG00000134013"	0.952184006360021
"ENSG00000137860"	"ENSG00000137860"	0.952184885573665
