"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSG00000216802"	-1.39001692537006	-1.66985100894857	4.44947386518821	0.0917090386152384	0.22222521221678
"ENSG00000275540"	-1.39001692537006	-1.66985100894857	4.44947386518821	0.0917090386152384	0.22222521221678
"ENSG00000285155"	-1.39001692537006	-1.66985100894857	4.44947386518821	0.0917090386152384	0.22222521221678
"ENSG00000016402"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000101306"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000131910"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000163530"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000189090"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000230364"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000234068"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000248895"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000263196"	-1.39007374645994	-1.66984558237105	3.69783633604151	0.0917090386195757	0.22222521221678
"ENSG00000066735"	-1.39044513274005	-1.66980977603405	4.44539015187833	0.0917090386536813	0.22222521221678
"ENSG00000145248"	-1.39044513274005	-1.66980977603405	4.44539015187833	0.0917090386536813	0.22222521221678
"ENSG00000213014"	-1.39044513274005	-1.66980977603405	4.44539015187833	0.0917090386536813	0.22222521221678
"ENSG00000239527"	-1.39044513274005	-1.66980977603405	4.44539015187833	0.0917090386536813	0.22222521221678
"ENSG00000243824"	-1.39044513274005	-1.66980977603405	4.44539015187833	0.0917090386536813	0.22222521221678
"ENSG00000184995"	-1.39093342236159	-1.66976345034347	4.44154313120352	0.0917090386859734	0.22222521221678
"ENSG00000203914"	-1.39093342236159	-1.66976345034347	4.44154313120352	0.0917090386859734	0.22222521221678
"ENSG00000219547"	-1.39093342236159	-1.66976345034347	4.44154313120352	0.0917090386859734	0.22222521221678
"ENSG00000237746"	-1.39093342236159	-1.66976345034347	4.44154313120352	0.0917090386859734	0.22222521221678
"ENSG00000244283"	-1.39093342236159	-1.66976345034347	4.44154313120352	0.0917090386859734	0.22222521221678
"ENSG00000177462"	-1.39099026741074	-1.66975802357323	4.44105596766745	0.0917090386903112	0.22222521221678
"ENSG00000213128"	-1.39099026741074	-1.66975802357323	4.44105596766745	0.0917090386903112	0.22222521221678
"ENSG00000213711"	-1.39099026741074	-1.66975802357323	4.44105596766745	0.0917090386903112	0.22222521221678
"ENSG00000234811"	-1.39099026741074	-1.66975802357323	4.44105596766745	0.0917090386903112	0.22222521221678
"ENSG00000270614"	-1.39099026741074	-1.66975802357323	4.44105596766745	0.0917090386903112	0.22222521221678
"ENSG00000211724"	-1.3919071758647	-1.66967046165447	3.68749605436758	0.0917090387610467	0.22222521221678
"ENSG00000250580"	-1.3919071758647	-1.66967046165447	3.68749605436758	0.0917090387610467	0.22222521221678
"ENSG00000183055"	-1.39200228757328	-1.66966126788548	4.4322165669912	0.091709038770341	0.22222521221678
"ENSG00000237952"	-1.39200228757328	-1.66966126788548	4.4322165669912	0.091709038770341	0.22222521221678
"ENSG00000250890"	-1.39200228757328	-1.66966126788548	4.4322165669912	0.091709038770341	0.22222521221678
"ENSG00000256898"	-1.39200228757328	-1.66966126788548	4.4322165669912	0.091709038770341	0.22222521221678
"ENSG00000270480"	-1.39200228757328	-1.66966126788548	4.4322165669912	0.091709038770341	0.22222521221678
"ENSG00000226045"	-1.39192115326737	-1.66966845886983	4.43225627872661	0.0917090387737212	0.22222521221678
"ENSG00000231981"	-1.39192115326737	-1.66966845886983	4.43225627872661	0.0917090387737212	0.22222521221678
"ENSG00000214338"	-1.39205916071865	-1.66965584088865	4.43173218405435	0.091709038774678	0.22222521221678
"ENSG00000227312"	-1.39205916071865	-1.66965584088865	4.43173218405435	0.091709038774678	0.22222521221678
"ENSG00000231165"	-1.39205916071865	-1.66965584088865	4.43173218405435	0.091709038774678	0.22222521221678
"ENSG00000233343"	-1.39205916071865	-1.66965584088865	4.43173218405435	0.091709038774678	0.22222521221678
"ENSG00000261603"	-1.39205916071865	-1.66965584088865	4.43173218405435	0.091709038774678	0.22222521221678
"ENSG00000269765"	-1.39205916071865	-1.66965584088865	4.43173218405435	0.091709038774678	0.22222521221678
"ENSG00000270518"	-1.39205916071865	-1.66965584088865	4.43173218405435	0.091709038774678	0.22222521221678
"ENSG00000140873"	-1.39297652358095	-1.66956827530047	4.42388714244192	0.0917090388454142	0.22222521221678
"ENSG00000182798"	-1.39297652358095	-1.66956827530047	4.42388714244192	0.0917090388454142	0.22222521221678
"ENSG00000232615"	-1.39297652358095	-1.66956827530047	4.42388714244192	0.0917090388454142	0.22222521221678
"ENSG00000242748"	-1.39297652358095	-1.66956827530047	4.42388714244192	0.0917090388454142	0.22222521221678
"ENSG00000277475"	-1.39297652358095	-1.66956827530047	4.42388714244192	0.0917090388454142	0.22222521221678
"ENSG00000096264"	-1.3934793739012	-1.66951994211523	4.41918808733739	0.0917090388903798	0.22222521221678
"ENSG00000211828"	-1.3934793739012	-1.66951994211523	4.41918808733739	0.0917090388903798	0.22222521221678
"ENSG00000211870"	-1.3934793739012	-1.66951994211523	4.41918808733739	0.0917090388903798	0.22222521221678
"ENSG00000267748"	-1.3934793739012	-1.66951994211523	4.41918808733739	0.0917090388903798	0.22222521221678
"ENSG00000135638"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000186038"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000197768"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000213896"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000225117"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000227329"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000237107"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000241286"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000254781"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000258373"	-1.39353628614651	-1.66951451480201	4.41870756490763	0.0917090388947183	0.22222521221678
"ENSG00000104818"	-1.39404640415403	-1.66946608463236	3.67537000899177	0.0917090389297813	0.22222521221678
"ENSG00000218512"	-1.39404640415403	-1.66946608463236	3.67537000899177	0.0917090389297813	0.22222521221678
"ENSG00000219681"	-1.39404640415403	-1.66946608463236	3.67537000899177	0.0917090389297813	0.22222521221678
"ENSG00000225176"	-1.39404640415403	-1.66946608463236	3.67537000899177	0.0917090389297813	0.22222521221678
"ENSG00000242692"	-1.39404640415403	-1.66946608463236	3.67537000899177	0.0917090389297813	0.22222521221678
"ENSG00000142538"	-1.3944542813777	-1.66942694409035	4.41092490345809	0.0917090389654532	0.22222521221678
"ENSG00000224993"	-1.3944542813777	-1.66942694409035	4.41092490345809	0.0917090389654532	0.22222521221678
"ENSG00000226523"	-1.3944542813777	-1.66942694409035	4.41092490345809	0.0917090389654532	0.22222521221678
"ENSG00000241961"	-1.3944542813777	-1.66942694409035	4.41092490345809	0.0917090389654532	0.22222521221678
"ENSG00000250346"	-1.3944542813777	-1.66942694409035	4.41092490345809	0.0917090389654532	0.22222521221678
"ENSG00000276076"	-1.3944542813777	-1.66942694409035	4.41092490345809	0.0917090389654532	0.22222521221678
"ENSG00000212659"	-1.39552490347642	-1.66932474739905	4.40177165513145	0.0917090390498206	0.22222521221678
"ENSG00000223658"	-1.39552490347642	-1.66932474739905	4.40177165513145	0.0917090390498206	0.22222521221678
"ENSG00000230793"	-1.39552490347642	-1.66932474739905	4.40177165513145	0.0917090390498206	0.22222521221678
"ENSG00000235508"	-1.39552490347642	-1.66932474739905	4.40177165513145	0.0917090390498206	0.22222521221678
"ENSG00000270268"	-1.39552490347642	-1.66932474739905	4.40177165513145	0.0917090390498206	0.22222521221678
"ENSG00000133475"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000171989"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000176945"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000220515"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000224827"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000227568"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000236121"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000236238"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000242387"	-1.39700443468287	-1.6691834017571	3.65849184807007	0.0917090391698597	0.22222521221678
"ENSG00000168746"	-1.39562931630076	-1.66929813325707	4.38049547502089	0.0917090393744496	0.22222521221678
"ENSG00000177047"	-1.39562931630076	-1.66929813325707	4.38049547502089	0.0917090393744496	0.22222521221678
"ENSG00000214326"	-1.39562931630076	-1.66929813325707	4.38049547502089	0.0917090393744496	0.22222521221678
"ENSG00000226421"	-1.39562931630076	-1.66929813325707	4.38049547502089	0.0917090393744496	0.22222521221678
"ENSG00000277109"	-1.39562931630076	-1.66929813325707	4.38049547502089	0.0917090393744496	0.22222521221678
"ENSG00000087128"	-1.40128461053541	-1.66876417941564	4.33878987215344	0.0917090397427582	0.22222521221678
"ENSG00000214628"	-1.40128461053541	-1.66876417941564	4.33878987215344	0.0917090397427582	0.22222521221678
"ENSG00000269181"	-1.40128461053541	-1.66876417941564	4.33878987215344	0.0917090397427582	0.22222521221678
"ENSG00000172346"	-1.40399502203084	-1.66850756061991	4.31810012433623	0.0917090399353779	0.22222521221678
"ENSG00000229112"	-1.40399502203084	-1.66850756061991	4.31810012433623	0.0917090399353779	0.22222521221678
"ENSG00000234450"	-1.40399502203084	-1.66850756061991	4.31810012433623	0.0917090399353779	0.22222521221678
"ENSG00000257281"	-1.40399502203084	-1.66850756061991	4.31810012433623	0.0917090399353779	0.22222521221678
"ENSG00000204368"	-1.40561953485988	-1.66835353951572	4.305469512187	0.0917090400563749	0.22222521221678
"ENSG00000212802"	-1.40654289783477	-1.66826592458741	4.2982112025862	0.09170904012711	0.22222521221678
"ENSG00000214070"	-1.40654289783477	-1.66826592458741	4.2982112025862	0.09170904012711	0.22222521221678
"ENSG00000258628"	-1.40654289783477	-1.66826592458741	4.2982112025862	0.09170904012711	0.22222521221678
"ENSG00000279735"	-1.40654289783477	-1.66826592458741	4.2982112025862	0.09170904012711	0.22222521221678
"ENSG00000162753"	-1.40761981360459	-1.66816367593237	4.28967185448963	0.0917090402114778	0.22222521221678
"ENSG00000220793"	-1.40761981360459	-1.66816367593237	4.28967185448963	0.0917090402114778	0.22222521221678
"ENSG00000230707"	-1.40761981360459	-1.66816367593237	4.28967185448963	0.0917090402114778	0.22222521221678
"ENSG00000242163"	-1.40761981360459	-1.66816367593237	4.28967185448963	0.0917090402114778	0.22222521221678
"ENSG00000139223"	-1.40910810178287	-1.6680222577779	4.27773668292379	0.0917090403315176	0.22222521221678
"ENSG00000212664"	-1.40910810178287	-1.6680222577779	4.27773668292379	0.0917090403315176	0.22222521221678
"ENSG00000214192"	-1.40910810178287	-1.6680222577779	4.27773668292379	0.0917090403315176	0.22222521221678
"ENSG00000239919"	-1.40910810178287	-1.6680222577779	4.27773668292379	0.0917090403315176	0.22222521221678
"ENSG00000253912"	-1.40910810178287	-1.6680222577779	4.27773668292379	0.0917090403315176	0.22222521221678
"ENSG00000182508"	-1.42128603663227	-1.66686048983679	3.51458086629023	0.0917090414931746	0.22222521221678
"ENSG00000205702"	-1.42128603663227	-1.66686048983679	3.51458086629023	0.0917090414931746	0.22222521221678
"ENSG00000176884"	-1.41771121557955	-1.66714657753175	4.12061308143669	0.0917090429096058	0.22222521221678
"ENSG00000181449"	-1.41771121557955	-1.66714657753175	4.12061308143669	0.0917090429096058	0.22222521221678
"ENSG00000216902"	-1.41771121557955	-1.66714657753175	4.12061308143669	0.0917090429096058	0.22222521221678
"ENSG00000129028"	-1.42343008981219	-1.66661208942234	4.08514024425923	0.0917090432779147	0.22222521221678
"ENSG00000170745"	-1.42617163726277	-1.66635520682508	4.06748918396028	0.0917090434705339	0.22222521221678
"ENSG00000141028"	-1.42775710814346	-1.66620646092628	4.05707985316075	0.0917090435871933	0.22222521221678
"ENSG00000225240"	-1.42775710814346	-1.66620646092628	4.05707985316075	0.0917090435871933	0.22222521221678
"ENSG00000232489"	-1.42775710814346	-1.66620646092628	4.05707985316075	0.0917090435871933	0.22222521221678
"ENSG00000250749"	-1.42775710814346	-1.66620646092628	4.05707985316075	0.0917090435871933	0.22222521221678
"ENSG00000152076"	-1.42874917821616	-1.6661133182163	4.05048911995433	0.0917090436622665	0.22222521221678
"ENSG00000237432"	-1.42874917821616	-1.6661133182163	4.05048911995433	0.0917090436622665	0.22222521221678
"ENSG00000224809"	-1.42983874878483	-1.6660109614627	4.04318061002745	0.0917090437466337	0.22222521221678
"ENSG00000243503"	-1.42983874878483	-1.6660109614627	4.04318061002745	0.0917090437466337	0.22222521221678
"ENSG00000244422"	-1.42983874878483	-1.6660109614627	4.04318061002745	0.0917090437466337	0.22222521221678
"ENSG00000185974"	-1.43134463995379	-1.66586939260249	4.03295633167209	0.091709043866673	0.22222521221678
"ENSG00000142973"	-1.44367166007461	-1.66470633394606	3.94336552286962	0.0917090450283303	0.22222521221678
"ENSG00000231586"	-1.44367166007461	-1.66470633394606	3.94336552286962	0.0917090450283303	0.22222521221678
"ENSG00000182931"	-1.46635567316058	-1.66254953553494	3.21395359374769	0.0917090485634866	0.22222521221678
"ENSG00000254061"	-1.46635567316058	-1.66254953553494	3.21395359374769	0.0917090485634866	0.22222521221678
"ENSG00000282951"	-1.46635567316058	-1.66254953553494	3.21395359374769	0.0917090485634866	0.22222521221678
"ENSG00000229503"	-1.38049714561199	-1.4478133382584	3.07289444703666	0.0917367608751102	0.222269889229806
"ENSG00000084636"	1.22206567905299	-1.36433983990631	3.07221643740292	0.0917706091270776	0.222318769612856
"ENSG00000118482"	0.248935953852689	4.59308199587598	3.07204057621423	0.0917793909865583	0.222318769612856
"ENSG00000066933"	-0.353763372189867	4.73308590887906	3.07193295728837	0.0917847655560024	0.222318769612856
"ENSG00000136237"	0.990280066273745	-0.0677046395815955	3.06938863064312	0.0919119366994679	0.222591446814283
"ENSG00000073060"	0.579830774162333	1.94158581906584	3.06930905609927	0.0919159172824598	0.222591446814283
"ENSG00000171792"	-0.266308559272594	4.41033487116682	3.06802657906123	0.0919800984193879	0.222709948116797
"ENSG00000274835"	-1.50521860887371	-1.53832894648794	3.06795989626764	0.0919834369480517	0.222709948116797
"ENSG00000275695"	-1.21367353707939	-0.0111692225609614	3.0677158453207	0.0919956567479114	0.222717033434054
"ENSG00000162643"	1.03339602512876	-0.725943461841985	3.0631019951334	0.0922270273723804	0.223233465774236
"ENSG00000271507"	-1.39012536587539	-1.44448618408293	3.06309050075824	0.0922276046163451	0.223233465774236
"ENSG00000184828"	-1.38222856858789	-1.4474644531917	3.06255931196806	0.0922542852907603	0.223275494545856
"ENSG00000255141"	-0.906206866812173	-0.592247448460683	3.06106251488735	0.0923295145700806	0.223435001178631
"ENSG00000175536"	-0.673794042360463	0.413961265824262	3.05833142051953	0.0924669619096962	0.223732306681838
"ENSG00000111726"	-0.313037579287431	3.32240740900696	3.05825043985287	0.092471041004949	0.223732306681838
"ENSG00000129636"	0.237294472385123	4.29035654240087	3.05664598815989	0.0925519019301981	0.223905343201817
"ENSG00000167491"	0.283969938924373	5.57599162857041	3.05538030601816	0.0926157470401855	0.224037183589184
"ENSG00000270553"	0.570208813867824	0.913268255927116	3.0536141650094	0.0927049216874962	0.224205755230992
"ENSG00000082212"	-0.154762973524286	5.14339766689633	3.05354979172229	0.0927081738414076	0.224205755230992
"ENSG00000228638"	-0.624957115972774	0.473369574922821	3.05344436545694	0.0927135002853801	0.224205755230992
"ENSG00000115350"	-0.254062486788389	5.53985690446737	3.05232008064332	0.0927703243712928	0.224298318016114
"ENSG00000255837"	-1.77689220897354	-1.3805190504906	3.05231669309493	0.0927704956468068	0.224298318016114
"ENSG00000004534"	-0.270301923093109	6.23398319439239	3.05192811530773	0.0927901446787842	0.22432319350621
"ENSG00000226734"	-1.38007149827644	-1.44731046235443	3.04975989900988	0.0928998718771377	0.224557092790962
"ENSG00000236946"	-1.36107190618372	-1.44943726235763	3.04960091974919	0.0929079232387158	0.224557092790962
"ENSG00000167965"	-0.294680342502237	3.47684202958263	3.04946106825714	0.0929150065560266	0.224557092790962
"ENSG00000113013"	0.211313949120789	5.54919393927629	3.04810408988603	0.0929837682530162	0.224685263393777
"ENSG00000163155"	-0.663367532035328	-0.271358076530481	3.0480444672483	0.0929867908341113	0.224685263393777
"ENSG00000239626"	-0.886687599093393	-0.638816244220382	3.04674334003909	0.0930527799151374	0.224822045636281
"ENSG00000184635"	0.369480678946516	2.52970198183738	3.04493204316713	0.0931447330177196	0.225021524875973
"ENSG00000168487"	0.690725604352615	0.336418340123904	3.04461757857504	0.0931607079266295	0.22503743226103
"ENSG00000140749"	0.318213368126578	7.41804508364101	3.0435959879417	0.093212626862166	0.225140153472265
"ENSG00000162843"	-1.14392651242786	-1.30712141917012	3.04322736945569	0.0932313688483226	0.225162728454102
"ENSG00000268043"	0.427712645169841	2.74316774438008	3.04208043791575	0.0932897110418154	0.225280927561175
"ENSG00000211753"	-0.880326851367806	0.058075864965347	3.0409986920345	0.0933447759052751	0.225391189377322
"ENSG00000249767"	-1.34395119083535	-1.45124154231894	3.04079363121274	0.0933552184796611	0.225393694425255
"ENSG00000198225"	-0.796927613928147	-0.874676747048162	3.22788624431894	0.0933669274477999	0.225399256198904
"ENSG00000229399"	1.50631542884509	-1.41710615985344	3.03910867984114	0.0934410743871954	0.225536566071726
"ENSG00000136867"	0.406378249595222	5.75422532972072	3.03907821877238	0.0934426273534807	0.225536566071726
"ENSG00000125462"	0.565484011477287	0.414249891874801	3.0387739043702	0.0934581435434161	0.225551300102514
"ENSG00000165714"	0.41257479563439	2.67839672394658	3.03822772276299	0.0934859993495536	0.225595808519993
"ENSG00000149591"	0.545672485063668	1.82177685437401	3.03738350996603	0.0935290738620807	0.225677029309783
"ENSG00000105576"	-0.273574397508271	5.62522308504327	3.03714360587946	0.0935413187288207	0.225683852142977
"ENSG00000073350"	-0.306142736931192	4.29044693479166	3.03645808151184	0.0935763185355468	0.22574556812003
"ENSG00000149922"	0.352846435520593	2.30685459060062	3.03611888721848	0.0935936418573707	0.225751955447055
"ENSG00000146007"	-0.193850652217507	6.10025863066333	3.03603735624054	0.0935978063560165	0.225751955447055
"ENSG00000161405"	-0.433520061310171	6.8147752288381	3.03366638187955	0.0937190061341494	0.226021533863831
"ENSG00000131508"	-0.179937033585196	6.74400056886897	3.03336321197509	0.0937345166473284	0.226036193545303
"ENSG00000126903"	0.265822124029839	3.3227700249946	3.03268819211495	0.0937690620469811	0.226096747354452
"ENSG00000113811"	0.245106082954982	7.236420342215	3.03121843259685	0.0938443304837063	0.226255470829177
"ENSG00000076351"	-0.349039101668469	1.50335602948751	3.03053107149865	0.0938795550942942	0.226296858476303
"ENSG00000179902"	1.23819517871902	-1.36341955129038	3.03051492906455	0.0938803825149761	0.226296858476303
"ENSG00000076258"	-0.492193848103574	1.18060028895185	3.02731482294272	0.0940445780045141	0.226669849328993
"ENSG00000213172"	1.07825286122326	-0.142009059280638	3.0256310078669	0.0941311063839186	0.226855587740407
"ENSG00000219470"	-1.09567096290462	-1.0209626946208	3.02473264175993	0.0941773094133086	0.226944114639511
"ENSG00000070404"	0.530678183516289	0.861753308315972	3.02392614449618	0.0942188098856692	0.227021292872518
"ENSG00000198959"	0.716271398853133	0.472533862801977	3.02334868632929	0.0942485374868541	0.227070091572581
"ENSG00000053770"	0.231095136041993	4.27847560735517	3.02292683183695	0.0942702614290899	0.227079674990916
"ENSG00000183828"	-0.338071269466651	2.85832248425996	3.02290344063063	0.0942714661583402	0.227079674990916
"ENSG00000226015"	-0.769031677811946	-0.0920326771731714	3.02162744034518	0.0943372115454757	0.227196218278462
"ENSG00000234996"	0.925483499944472	-0.980421169461253	3.0215964409449	0.094338809434132	0.227196218278462
"ENSG00000250771"	0.337546935835315	3.91660100323824	3.02037220938606	0.094401938368518	0.227325407254977
"ENSG00000043514"	-0.339804907074722	2.56542081377938	3.02015232938219	0.0944132818955273	0.227329880500986
"ENSG00000005513"	-1.3309569209212	-1.35825346369869	3.01902747611367	0.0944713372364687	0.227446815036365
"ENSG00000211837"	-1.50737894534381	-1.5368264000098	3.01857009791986	0.0944949549675822	0.227480823284591
"ENSG00000266282"	-1.11368542859801	-1.08215537475973	3.01804159163718	0.0945222540302704	0.227523686001952
"ENSG00000148943"	0.249965664790123	4.57461653517921	3.0178481658833	0.0945322473696731	0.22752488783913
"ENSG00000170802"	0.250175255379661	4.47268814367324	3.0167875535794	0.0945870655444262	0.227633965231188
"ENSG00000157617"	-0.403528830307801	2.32907676313382	3.01633873486137	0.0946102739540131	0.227649507136382
"ENSG00000217130"	-0.816885351241307	-0.0347464675929878	3.01629526639828	0.0946125220562639	0.227649507136382
"ENSG00000275012"	-1.34235841179474	-1.45070550749209	3.01434368062454	0.0947135176542844	0.227856241070577
"ENSG00000021776"	-0.190839543307446	4.22982218453765	3.01420873348401	0.0947205058329542	0.227856241070577
"ENSG00000164978"	-0.402997562165596	4.05439330043189	3.01408400124772	0.0947269655658735	0.227856241070577
"ENSG00000112312"	0.459744747994926	2.71048350430718	3.01254539602046	0.0948066898694593	0.228025122713929
"ENSG00000128699"	-0.197718689624159	6.21211202052652	3.01154433444	0.0948586023705084	0.228127085379752
"ENSG00000183864"	-0.230271546970127	5.2005008920354	3.01051573799014	0.094911976898101	0.228232543283463
"ENSG00000186197"	-0.499920405816923	2.12752910797553	3.01027879345272	0.0949242770078488	0.22823921927291
"ENSG00000185040"	-0.395501506673939	3.17051595148356	3.00848012304288	0.0950177083600283	0.228440949121998
"ENSG00000171155"	-0.266874878951446	4.13618546110662	3.00780658339609	0.0950527224418246	0.228502206170963
"ENSG00000136068"	-0.372862327533991	3.36939895491618	3.00754169508802	0.0950664967846768	0.228512396734682
"ENSG00000236489"	1.14004447499433	-0.409453491605561	3.00665664627445	0.0951125365214834	0.228600134162807
"ENSG00000084623"	-0.20087589998497	6.51898283041668	3.00524037669904	0.0951862635580837	0.228754392917116
"ENSG00000103253"	-0.579455016348742	0.440787462476323	3.00484047993428	0.0952070929952309	0.228781508435848
"ENSG00000138035"	-0.212886263132161	3.90598655432395	3.00424839888031	0.0952379423949359	0.228832693953744
"ENSG00000230797"	-0.634855337482596	-0.211856321524611	3.00395596460458	0.0952531834494434	0.228846370061745
"ENSG00000197860"	0.263041982444004	4.00284103971102	3.00231341454393	0.0953388419603383	0.22902920484959
"ENSG00000140527"	0.63852375764947	-0.089319088537265	3.0017934217696	0.0953659779428713	0.22907143043008
"ENSG00000224786"	-0.910935521568322	-0.503614280915472	3.00159832713674	0.0953761613138774	0.229072931036989
"ENSG00000260082"	-1.37983119172695	-1.33497442490121	3.00081781537683	0.0954169142980566	0.229147845591034
"ENSG00000203772"	-0.998335336699849	-0.979500882320818	2.99955511215295	0.0954828865528391	0.229235271907241
"ENSG00000155465"	0.389885717598504	6.10366633572092	2.99935462782473	0.095493366064249	0.229235271907241
"ENSG00000270218"	1.22371493664739	-1.36230977735891	2.99902175448637	0.0955107686080893	0.229235271907241
"ENSG00000159208"	-0.769037024538985	-0.875043929549405	2.9986492707125	0.0955302463131979	0.229235271907241
"ENSG00000182973"	-0.219867503498757	3.41300653248656	2.9984829165962	0.0955389466858364	0.229235271907241
"ENSG00000176371"	-0.34437223584867	2.33803875878361	2.99823573258217	0.0955518761754468	0.229235271907241
"ENSG00000135469"	-0.383390698525359	2.07298993630536	2.99792068068145	0.0955683585657214	0.229235271907241
"ENSG00000225082"	-0.743174238958514	-0.480577085804843	2.99756548166618	0.0955869452423655	0.229235271907241
"ENSG00000130958"	-0.339997067161306	7.4388069804163	2.99694592237641	0.0956193752107574	0.229235271907241
"ENSG00000213872"	0.618830602142246	0.234689029099297	2.99632237343492	0.0956520268256188	0.229235271907241
"ENSG00000221914"	0.248137211368948	3.67286659911963	2.99384625006719	0.0957818139336491	0.229235271907241
"ENSG00000129465"	-0.314599333911575	3.02975728682505	2.99372514712955	0.0957881668064644	0.229235271907241
"ENSG00000163820"	-0.264581066195391	2.35196255189661	2.9922557603757	0.0958652873022867	0.229235271907241
"ENSG00000258493"	-1.26228843219807	-1.36375102342182	2.99137038533605	0.0959117906298265	0.229235271907241
"ENSG00000240793"	1.33569013489266	-1.15935607796732	2.99097371213127	0.095932633884324	0.229235271907241
"ENSG00000148814"	0.256140125522126	2.64161134467193	2.99060441138355	0.0959520435458647	0.229235271907241
"ENSG00000157870"	-1.32068406345209	0.070581737320025	2.99036964042464	0.0959643849633611	0.229235271907241
"ENSG00000230459"	1.4052064310606	-1.53521253170597	3.28342697756057	0.0959794085992626	0.229235271907241
"ENSG00000260284"	1.42016091470533	-1.53356851119636	3.66724570504785	0.0959794090427321	0.229235271907241
"ENSG00000217120"	1.42571757741789	-1.53756906384238	3.52109543785426	0.0959794132747555	0.229235271907241
"ENSG00000228687"	1.46528719958415	-1.5332242097435	3.44576927823016	0.0959794144006812	0.229235271907241
"ENSG00000140623"	1.41756918632272	-1.54176637160905	3.21089952579581	0.0959794146198074	0.229235271907241
"ENSG00000140279"	1.47398136913516	-1.53228864587126	3.00849317417219	0.0959794146921288	0.229235271907241
"ENSG00000213050"	1.42895521448698	-1.54006326327058	3.67477985870359	0.0959794147411418	0.229235271907241
"ENSG00000237636"	1.4298835750029	-1.53996185591634	3.67196419598478	0.0959794147714573	0.229235271907241
"ENSG00000278725"	1.43056583049851	-1.54010291896539	3.68679215110835	0.0959794148476064	0.229235271907241
"ENSG00000262700"	1.43147214009336	-1.54001001676683	3.6814532278666	0.0959794148972967	0.229235271907241
"ENSG00000277009"	1.43281919926042	-1.54005703188185	3.19492070051634	0.0959794149815467	0.229235271907241
"ENSG00000228879"	1.44513060151142	-1.53794661627109	3.62791547403929	0.0959794150039041	0.229235271907241
"ENSG00000266853"	1.43691294042768	-1.53939777057515	3.672907789872	0.0959794150130331	0.229235271907241
"ENSG00000253895"	1.43810792585741	-1.53946309465575	3.27837552469978	0.0959794150974954	0.229235271907241
"ENSG00000226128"	1.45216786503244	-1.53716557311215	3.61521444621517	0.0959794151781133	0.229235271907241
"ENSG00000174938"	1.4476097779872	-1.5379810380569	4.14325882419259	0.0959794151861653	0.229235271907241
"ENSG00000269794"	1.43819984904657	-1.53978256014598	3.20369431584756	0.0959794152234082	0.229235271907241
"ENSG00000211972"	1.44082671361985	-1.53918145965085	3.17602667239555	0.0959794152837437	0.229235271907241
"ENSG00000228477"	1.45474925358059	-1.53718933443569	3.15451356319514	0.0959794153647179	0.229235271907241
"ENSG00000243130"	1.43954813972276	-1.53966159107618	3.19210530799968	0.0959794153675869	0.229235271907241
